0,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
1,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2
2,N[C@@H](CCC(O)=O)C(O)=O
3,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O
4,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
5,N[C@@H](CC1=CC=CC=C1)C(O)=O
6,O=C1NC=CC(=O)N1
7,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2
8,N[C@@H](CC1=CNC=N1)C(O)=O
9,OC(=O)[C@@H]1CCCN1
10,NC(=O)C1=CC=CN=C1
11,OC(=O)CC(O)(CC(O)=O)C(O)=O
12,OC(=O)C1=CC=CC=C1
13,CC(C)[C@H](N)C(O)=O
14,C[C@@H](O)[C@H](N)C(O)=O
15,CC(C)OP(F)(=O)OC(C)C
16,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1
17,OC(=O)C1=CN=CC=C1
18,CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1
19,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
20,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O
21,OC(=O)C1=CC(=O)NC(=O)N1
22,CC[C@H](C)[C@H](N)C(O)=O
23,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1
24,OC(=O)CCCC[C@@H]1CCSS1
25,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O
26,OC(=O)C1=CC=CC=C1O
27,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
28,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
29,CC(=O)OC1=CC=CC=C1C(O)=O
30,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
31,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O
32,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O
33,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
34,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O
35,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
36,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
37,CCN(CC)C(=S)SSC(=S)N(CC)CC
38,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
39,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
40,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
41,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
42,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
43,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC
44,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
45,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
46,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
47,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O
48,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].O.O.[Na+]
49,NCCCCCC(O)=O
50,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
51,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.O.[Na+]
52,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
53,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
54,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
55,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
56,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
57,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
58,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
59,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
60,[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2
61,[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O
62,[H]C(=O)[C@H](O)[C@@H](O)[C@]([H])(O[C@@]1([H])O[C@H](CO)[C@@]([H])(O[C@H]2O[C@H](C)[C@@H](N[C@@]3([H])C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO
63,CC(=O)NC1=CC=C(O)C=C1
64,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
65,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
66,NC1=NC(=O)C2=C(N1)N(COCCO)C=N2
67,OC1=NC=NC2=C1C=NN2
68,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
69,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O
70,NC1=CC(=CNC1=O)C1=CC=NC=C1
71,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1
72,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O
73,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12
74,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2
75,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
76,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
77,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
78,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
79,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1
80,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2
81,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1
82,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
83,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1
84,CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O
85,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
86,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O.C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O.O
87,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O
88,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
89,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
90,NCC1(CC(O)=O)CCCCC1
91,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1
92,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
93,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O
94,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC
95,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
96,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
97,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
98,CN1C2=C(NC=N2)C(=O)N(C)C1=O
99,NC1=CC(C(O)=O)=C(O)C=C1
100,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
101,[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
102,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
103,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F
104,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
105,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O
106,CN1C=CNC1=S
107,CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1
108,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
109,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
110,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
111,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
112,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
113,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
114,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2
115,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC
116,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
117,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1
118,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
119,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1
120,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
121,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
122,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
123,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O.Cl
124,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
125,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
126,CN(C)C(=O)OC1=C[N+](C)=CC=C1
127,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1
128,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
129,[H][C@](N)(C(O)=O)C(C)(C)S
130,CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C
131,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
132,C1=CC=C(C=C1)CCNN.OS(=O)(=O)O
133,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
134,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
135,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
136,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
137,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O
138,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O
139,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
140,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
141,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
142,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
143,NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2
144,NC(CCC(O)=O)C=C
145,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
146,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
147,NS(=O)(=O)CC1=NOC2=CC=CC=C12
148,[H]C(Cl)(Br)C(F)(F)F
149,FC(F)OC(F)(F)C(F)Cl
150,COC(F)(F)C(Cl)Cl
151,FC(F)OC(Cl)C(F)(F)F
152,FC(F)OC(F)C(F)(F)F
153,FCOC(C(F)(F)F)C(F)(F)F
154,CC(C)C1=CC=CC(C(C)C)=C1O
155,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
156,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
157,CCCC1=CC(=O)NC(=S)N1
158,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
159,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+]
160,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F
161,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1
162,CCOC1=CC=C(NC(C)=O)C=C1
163,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1
164,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
165,OC(=O)P(O)(O)=O
166,FC1=CNC(=O)NC1=O
167,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O
168,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
169,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl
170,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\\C(=O)O)\\C(=O)O
171,CCC(=O)O[C@H](C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3.[Na+]
172,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)O)OC)OC.Cl
173,CCC[C@@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O.CC(C)(C)N
